./cinderSoil.txt
GAUSSIAN_FILTER, HSV_H_LOW, HSV_S_LOW, HSV_V_LOW, HSV_H_HIGH, HSV_S_HIGH, HSV_V_HIGH, ERODE_SIZE, DILATE_SIZE, MIN_AREA_THRESHOLD, MAX_AREA_THRESHOLD, BLUE_AVERAGE, GREEN_AVERAGE, RED_AVERAGE, H_AVERAGE, S_AVERAGE, V_AVERAGE
2, 0, 0, 76, 255, 181, 139, 139, 1, 1, 1, 1000, 555, 133.661, 138.969, 136.877, 5.50885, 20.4186, 148.962
2, 0, 0, 76, 255, 181, 139, 139, 1, 1, 1, 1000, 445, 118.597, 39.3833, 40.1994, 9.23205, 31.6954, 30.7638
